2017/11/13	CT	 HKD	   3.791	   3.949
2017/11/13	CT	 EUR	  34.663	  35.785
2017/11/13	CT	 AUD	     nan	     nan
2017/11/13	CT	 GBP	     nan	     nan
2017/11/13	CT	 CAD	     nan	     nan
2017/11/13	CT	 NZD	     nan	     nan
2017/11/13	CT	 ZAR	     nan	     nan
2017/11/13	CT	 SGD	     nan	     nan
2017/11/13	CT	 CHF	     nan	     nan
2017/11/13	CT	 SEK	     nan	     nan
2017/11/13	CT	 THB	     nan	     nan
2017/11/13	CT	 IDR	     nan	     nan
2017/11/13	CT	 INR	     nan	     nan
2017/11/13	CT	 MYR	     nan	     nan
2017/11/13	CT	 PHP	     nan	     nan
2017/11/13	CT	 VND	     nan	     nan
2017/11/13	CT	 KRW	     nan	     nan
2017/11/13	      ES	USD	   30.14	   30.24
2017/11/13	      ES	HKD	    3.84	     3.9
2017/11/13	      ES	JPY	   0.264	   0.268
2017/11/13	      ES	EUR	      35	    35.4
2017/11/13	      ES	GBP	   39.32	   39.72
2017/11/13	      ES	AUD	   22.96	   23.16
2017/11/13	      ES	CAD	   23.64	   23.82
2017/11/13	      ES	CHF	   30.21	   30.41
2017/11/13	      ES	SGD	    22.1	   22.26
2017/11/13	      ES	THB	   0.893	   0.933
2017/11/13	      ES	NZD	   20.72	   20.96
2017/11/13	      ES	SEK	   3.565	   3.625
2017/11/13	      ES	ZAR	   2.019	   2.139
2017/11/13	      ES	CNY	   4.511	   4.561
2017/11/13	      ES	MXN	   1.516	   1.636
2017/11/13	      HSBC	USD	 29.8885	 30.4885
2017/11/13	      HSBC	EUR	34.65182	35.63259
2017/11/13	      HSBC	GBP	38.68414	 40.3691
2017/11/13	      HSBC	AUD	22.75327	 23.4223
2017/11/13	      HSBC	NZD	       -	       -
2017/11/13	      HSBC	HKD	 3.74271	 3.99631
2017/11/13	      HSBC	CAD	       -	       -
2017/11/13	      HSBC	SGD	       -	       -
2017/11/13	      HSBC	CHF	       -	       -
2017/11/13	      HSBC	JPY	0.2602817	0.2717173
2017/11/13	      HSBC	SEK	       -	       -
2017/11/13	      HSBC	ZAR	       -	       -
2017/11/13	      HSBC	CNY	 4.42021	  4.6658
2017/11/14	       BOT	USD	  29.805	  30.347
2017/11/14	       BOT	HKD	   3.714	   3.909
2017/11/14	       BOT	GBP	   38.55	   40.48
2017/11/14	       BOT	AUD	   22.55	   23.21
2017/11/14	       BOT	CAD	    23.3	   24.04
2017/11/14	       BOT	SGD	   21.68	   22.46
2017/11/14	       BOT	CHF	    29.8	   30.86
2017/11/14	       BOT	JPY	  0.2584	  0.2694
2017/11/14	       BOT	ZAR	       -	       -
2017/11/14	       BOT	SEK	     3.2	    3.71
2017/11/14	       BOT	NZD	   20.41	   21.04
2017/11/14	       BOT	THB	  0.8091	  0.9521
2017/11/14	       BOT	PHP	  0.5405	  0.6735
2017/11/14	       BOT	IDR	 0.00188	 0.00258
2017/11/14	       BOT	EUR	   34.86	   36.01
2017/11/14	       BOT	KRW	  0.0253	  0.0292
2017/11/14	       BOT	VND	 0.00096	 0.00146
2017/11/14	       BOT	MYR	   6.144	   7.714
2017/11/14	       BOT	CNY	   4.446	   4.608
2017/11/14	CT	 USD	 29.9570	 30.3570
2017/11/14	CT	 JPY	  0.2632	  0.2702
2017/11/14	CT	 CNY	  4.3760	  4.5820
2017/11/14	CT	 HKD	  3.7950	  3.9350
2017/11/14	CT	 EUR	 35.0610	 36.0610
2017/11/14	CT	 AUD	     nan	     nan
2017/11/14	CT	 GBP	     nan	     nan
2017/11/14	CT	 CAD	     nan	     nan
2017/11/14	CT	 NZD	     nan	     nan
2017/11/14	CT	 ZAR	     nan	     nan
2017/11/14	CT	 SGD	     nan	     nan
2017/11/14	CT	 CHF	     nan	     nan
2017/11/14	CT	 SEK	     nan	     nan
2017/11/14	CT	 THB	     nan	     nan
2017/11/14	CT	 IDR	     nan	     nan
2017/11/14	CT	 INR	     nan	     nan
2017/11/14	CT	 MYR	     nan	     nan
2017/11/14	CT	 PHP	     nan	     nan
2017/11/14	CT	 VND	     nan	     nan
2017/11/14	CT	 KRW	     nan	     nan
2017/11/14	      ES	USD	   30.11	   30.21
2017/11/14	      ES	HKD	   3.834	   3.894
2017/11/14	      ES	JPY	  0.2647	  0.2687
2017/11/14	      ES	EUR	   35.36	   35.76
2017/11/14	      ES	GBP	    39.4	    39.8
2017/11/14	      ES	AUD	   22.76	   22.96
2017/11/14	      ES	CAD	   23.57	   23.75
2017/11/14	      ES	CHF	   30.39	   30.59
2017/11/14	      ES	SGD	    22.1	   22.26
2017/11/14	      ES	THB	   0.893	   0.933
2017/11/14	      ES	NZD	   20.62	   20.86
2017/11/14	      ES	SEK	   3.559	   3.619
2017/11/14	      ES	ZAR	   2.032	   2.152
2017/11/14	      ES	CNY	   4.518	   4.568
2017/11/14	      ES	MXN	   1.512	   1.632
2017/11/14	      HSBC	USD	  29.856	  30.456
2017/11/14	      HSBC	EUR	35.06679	36.05236
2017/11/14	      HSBC	GBP	38.79604	 40.4818
2017/11/14	      HSBC	AUD	22.55198	23.21894
2017/11/14	      HSBC	NZD	       -	       -
2017/11/14	      HSBC	HKD	 3.73761	 3.99117
2017/11/14	      HSBC	CAD	       -	       -
2017/11/14	      HSBC	SGD	       -	       -
2017/11/14	      HSBC	CHF	       -	       -
2017/11/14	      HSBC	JPY	0.260601	0.2720408
2017/11/14	      HSBC	SEK	       -	       -
2017/11/14	      HSBC	ZAR	       -	       -
2017/11/14	      HSBC	CNY	 4.42406	  4.6692
2017/11/15	       BOT	USD	  29.805	  30.347
2017/11/15	       BOT	HKD	   3.711	   3.906
2017/11/15	       BOT	GBP	   38.58	   40.51
2017/11/15	       BOT	AUD	   22.57	   23.23
2017/11/15	       BOT	CAD	   23.23	   23.97
2017/11/15	       BOT	SGD	   21.72	    22.5
2017/11/15	       BOT	CHF	   29.76	   30.82
2017/11/15	       BOT	JPY	   0.258	   0.269
2017/11/15	       BOT	ZAR	       -	       -
2017/11/15	       BOT	SEK	     3.2	    3.71
2017/11/15	       BOT	NZD	   20.33	   20.96
2017/11/15	       BOT	THB	  0.8101	  0.9531
2017/11/15	       BOT	PHP	  0.5437	  0.6767
2017/11/15	       BOT	IDR	 0.00188	 0.00258
2017/11/15	       BOT	EUR	   34.81	   35.96
2017/11/15	       BOT	KRW	 0.02565	 0.02955
2017/11/15	       BOT	VND	 0.00096	 0.00146
2017/11/15	       BOT	MYR	   6.155	   7.725
2017/11/15	       BOT	CNY	   4.444	   4.606
2017/11/15	CT	 USD	  29.925	  30.385
2017/11/15	CT	 JPY	   .2631	   .2713
2017/11/15	CT	 CNY	   4.371	   4.594
2017/11/15	CT	 HKD	   3.783	   3.941
2017/11/15	CT	 EUR	  34.953	  36.072
2017/11/15	CT	 AUD	     nan	     nan
2017/11/15	CT	 GBP	     nan	     nan
2017/11/15	CT	 CAD	     nan	     nan
2017/11/15	CT	 NZD	     nan	     nan
2017/11/15	CT	 ZAR	     nan	     nan
2017/11/15	CT	 SGD	     nan	     nan
2017/11/15	CT	 CHF	     nan	     nan
2017/11/15	CT	 SEK	     nan	     nan
2017/11/15	CT	 THB	     nan	     nan
2017/11/15	CT	 IDR	     nan	     nan
2017/11/15	CT	 INR	     nan	     nan
2017/11/15	CT	 MYR	     nan	     nan
2017/11/15	CT	 PHP	     nan	     nan
2017/11/15	CT	 VND	     nan	     nan
2017/11/15	CT	 KRW	     nan	     nan
2017/11/15	      ES	USD	    30.1	    30.2
2017/11/15	      ES	HKD	   3.831	   3.891
2017/11/15	      ES	JPY	  0.2651	  0.2691
2017/11/15	      ES	EUR	   35.31	   35.71
2017/11/15	      ES	GBP	   39.59	   39.99
2017/11/15	      ES	AUD	    22.8	      23
2017/11/15	      ES	CAD	   23.55	   23.73
2017/11/15	      ES	CHF	   30.33	   30.53
2017/11/15	      ES	SGD	   22.16	   22.32
2017/11/15	      ES	THB	   0.895	   0.935
2017/11/15	      ES	NZD	   20.56	    20.8
2017/11/15	      ES	SEK	   3.555	   3.615
2017/11/15	      ES	ZAR	   2.058	   2.178
2017/11/15	      ES	CNY	   4.522	   4.572
2017/11/15	      ES	MXN	   1.515	   1.635
2017/11/15	      HSBC	USD	  29.857	  30.457
2017/11/15	      HSBC	EUR	35.04669	 36.0317
2017/11/15	      HSBC	GBP	38.84448	40.53038
2017/11/15	      HSBC	AUD	22.55904	23.22607
2017/11/15	      HSBC	NZD	       -	       -
2017/11/15	      HSBC	HKD	 3.73523	 3.98878
2017/11/15	      HSBC	CAD	       -	       -
2017/11/15	      HSBC	SGD	       -	       -
2017/11/15	      HSBC	CHF	       -	       -
2017/11/15	      HSBC	JPY	0.2607547	0.2721965
2017/11/15	      HSBC	SEK	       -	       -
2017/11/15	      HSBC	ZAR	       -	       -
2017/11/15	      HSBC	CNY	 4.42305	 4.66873
2017/11/16	       BOT	USD	  29.755	  30.297
2017/11/16	       BOT	HKD	   3.705	     3.9
2017/11/16	       BOT	GBP	   38.79	   40.72
2017/11/16	       BOT	AUD	   22.58	   23.24
2017/11/16	       BOT	CAD	    23.3	   24.04
2017/11/16	       BOT	SGD	   21.73	   22.51
2017/11/16	       BOT	CHF	   29.69	   30.75
2017/11/16	       BOT	JPY	  0.2594	  0.2704
2017/11/16	       BOT	ZAR	       -	       -
2017/11/16	       BOT	SEK	    3.21	    3.72
2017/11/16	       BOT	NZD	   20.36	   20.99
2017/11/16	       BOT	THB	  0.8129	  0.9559
2017/11/16	       BOT	PHP	  0.5435	  0.6765
2017/11/16	       BOT	IDR	 0.00188	 0.00258
2017/11/16	       BOT	EUR	   34.88	   36.03
2017/11/16	       BOT	KRW	 0.02574	 0.02964
2017/11/16	       BOT	VND	 0.00095	 0.00145
2017/11/16	       BOT	MYR	   6.167	   7.737
2017/11/16	       BOT	CNY	   4.446	   4.608
2017/11/16	CT	 USD	 29.9040	 30.3040
2017/11/16	CT	 JPY	  0.2642	  0.2712
2017/11/16	CT	 CNY	  4.3760	  4.5820
2017/11/16	CT	 HKD	  3.7860	  3.9260
2017/11/16	CT	 EUR	 35.0610	 36.0610
2017/11/16	CT	 AUD	     nan	     nan
2017/11/16	CT	 GBP	     nan	     nan
2017/11/16	CT	 CAD	     nan	     nan
2017/11/16	CT	 NZD	     nan	     nan
2017/11/16	CT	 ZAR	     nan	     nan
2017/11/16	CT	 SGD	     nan	     nan
2017/11/16	CT	 CHF	     nan	     nan
2017/11/16	CT	 SEK	     nan	     nan
2017/11/16	CT	 THB	     nan	     nan
2017/11/16	CT	 IDR	     nan	     nan
2017/11/16	CT	 INR	     nan	     nan
2017/11/16	CT	 MYR	     nan	     nan
2017/11/16	CT	 PHP	     nan	     nan
2017/11/16	CT	 VND	     nan	     nan
2017/11/16	CT	 KRW	     nan	     nan
2017/11/16	      ES	USD	   30.05	   30.15
2017/11/16	      ES	HKD	   3.825	   3.885
2017/11/16	      ES	JPY	  0.2657	  0.2697
2017/11/16	      ES	EUR	   35.36	   35.76
2017/11/16	      ES	GBP	   39.66	   40.06
2017/11/16	      ES	AUD	   22.78	   22.98
2017/11/16	      ES	CAD	   23.58	   23.76
2017/11/16	      ES	CHF	   30.27	   30.47
2017/11/16	      ES	SGD	   22.15	   22.31
2017/11/16	      ES	THB	   0.896	   0.936
2017/11/16	      ES	NZD	   20.57	   20.81
2017/11/16	      ES	SEK	   3.565	   3.625
2017/11/16	      ES	ZAR	   2.071	   2.191
2017/11/16	      ES	CNY	   4.518	   4.568
2017/11/16	      ES	MXN	   1.522	   1.642
2017/11/16	      HSBC	USD	    29.8	    30.4
2017/11/16	      HSBC	EUR	35.07866	36.06435
2017/11/16	      HSBC	GBP	39.00976	40.69758
2017/11/16	      HSBC	AUD	22.54713	23.21405
2017/11/16	      HSBC	NZD	       -	       -
2017/11/16	      HSBC	HKD	 3.72824	 3.98166
2017/11/16	      HSBC	CAD	       -	       -
2017/11/16	      HSBC	SGD	       -	       -
2017/11/16	      HSBC	CHF	       -	       -
2017/11/16	      HSBC	JPY	0.2619393	0.2733963
2017/11/16	      HSBC	SEK	       -	       -
2017/11/16	      HSBC	ZAR	       -	       -
2017/11/16	      HSBC	CNY	 4.41886	 4.66498
2017/11/17	       BOT	USD	  29.745	  30.287
2017/11/17	       BOT	HKD	   3.702	   3.897
2017/11/17	       BOT	GBP	   38.79	   40.72
2017/11/17	       BOT	AUD	   22.45	   23.11
2017/11/17	       BOT	CAD	   23.24	   23.98
2017/11/17	       BOT	SGD	    21.7	   22.48
2017/11/17	       BOT	CHF	   29.67	   30.73
2017/11/17	       BOT	JPY	  0.2591	  0.2701
2017/11/17	       BOT	ZAR	       -	       -
2017/11/17	       BOT	SEK	     3.2	    3.71
2017/11/17	       BOT	NZD	   20.22	   20.85
2017/11/17	       BOT	THB	  0.8123	  0.9553
2017/11/17	       BOT	PHP	  0.5413	  0.6743
2017/11/17	       BOT	IDR	 0.00188	 0.00258
2017/11/17	       BOT	EUR	   34.79	   35.94
2017/11/17	       BOT	KRW	 0.02566	 0.02956
2017/11/17	       BOT	VND	 0.00095	 0.00145
2017/11/17	       BOT	MYR	   6.171	   7.741
2017/11/17	       BOT	CNY	   4.435	   4.597
2017/11/17	        CT	 USD	  29.865	  30.325
2017/11/17	        CT	 JPY	   .2633	   .2716
2017/11/17	        CT	 CNY	   4.353	   4.576
2017/11/17	        CT	 HKD	   3.774	   3.932
2017/11/17	        CT	 EUR	   34.96	  36.083
2017/11/17	        CT	 AUD	     nan	     nan
2017/11/17	        CT	 GBP	     nan	     nan
2017/11/17	        CT	 CAD	     nan	     nan
2017/11/17	        CT	 NZD	     nan	     nan
2017/11/17	        CT	 ZAR	     nan	     nan
2017/11/17	        CT	 SGD	     nan	     nan
2017/11/17	        CT	 CHF	     nan	     nan
2017/11/17	        CT	 SEK	     nan	     nan
2017/11/17	        CT	 THB	     nan	     nan
2017/11/17	        CT	 IDR	     nan	     nan
2017/11/17	        CT	 INR	     nan	     nan
2017/11/17	        CT	 MYR	     nan	     nan
2017/11/17	        CT	 PHP	     nan	     nan
2017/11/17	        CT	 VND	     nan	     nan
2017/11/17	        CT	 KRW	     nan	     nan
2017/11/17	        ES	USD	   30.04	   30.14
2017/11/17	        ES	HKD	   3.822	   3.882
2017/11/17	        ES	JPY	  0.2654	  0.2694
2017/11/17	        ES	EUR	   35.32	   35.72
2017/11/17	        ES	GBP	   39.47	   39.87
2017/11/17	        ES	AUD	    22.6	    22.8
2017/11/17	        ES	CAD	   23.52	    23.7
2017/11/17	        ES	CHF	   30.25	   30.45
2017/11/17	        ES	SGD	    22.1	   22.26
2017/11/17	        ES	THB	   0.897	   0.937
2017/11/17	        ES	NZD	   20.29	   20.53
2017/11/17	        ES	SEK	   3.549	   3.609
2017/11/17	        ES	ZAR	    2.08	     2.2
2017/11/17	        ES	CNY	   4.503	   4.553
2017/11/17	        ES	MXN	   1.521	   1.641
2017/11/17	      HSBC	USD	  29.796	  30.396
2017/11/17	      HSBC	EUR	34.99103	35.97518
2017/11/17	      HSBC	GBP	38.96977	40.65625
2017/11/17	      HSBC	AUD	22.38881	23.05359
2017/11/17	      HSBC	NZD	       -	       -
2017/11/17	      HSBC	HKD	 3.72601	 3.97943
2017/11/17	      HSBC	CAD	       -	       -
2017/11/17	      HSBC	SGD	       -	       -
2017/11/17	      HSBC	CHF	       -	       -
2017/11/17	      HSBC	JPY	0.2615025	0.2729564
2017/11/17	      HSBC	SEK	       -	       -
2017/11/17	      HSBC	ZAR	       -	       -
2017/11/17	      HSBC	CNY	 4.41506	 4.66073

2017/11/18	        CT	 USD	   29.84	   30.34
2017/11/18	        CT	 JPY	    .264	   .2728
2017/11/18	        CT	 CNY	   4.351	   4.589
2017/11/18	        CT	 HKD	    3.77	   3.935
2017/11/18	        CT	 EUR	  34.859	  36.086
2017/11/18	        CT	 AUD	     nan	     nan
2017/11/18	        CT	 GBP	     nan	     nan
2017/11/18	        CT	 CAD	     nan	     nan
2017/11/18	        CT	 NZD	     nan	     nan
2017/11/18	        CT	 ZAR	     nan	     nan
2017/11/18	        CT	 SGD	     nan	     nan
2017/11/18	        CT	 CHF	     nan	     nan
2017/11/18	        CT	 SEK	     nan	     nan
2017/11/18	        CT	 THB	     nan	     nan
2017/11/18	        CT	 IDR	     nan	     nan
2017/11/18	        CT	 INR	     nan	     nan
2017/11/18	        CT	 MYR	     nan	     nan
2017/11/18	        CT	 PHP	     nan	     nan
2017/11/18	        CT	 VND	     nan	     nan
2017/11/18	        CT	 KRW	     nan	     nan
2017/11/18	        ES	USD	   30.04	   30.14
2017/11/18	        ES	HKD	   3.821	   3.881
2017/11/18	        ES	JPY	  0.2656	  0.2696
2017/11/18	        ES	EUR	   35.29	   35.69
2017/11/18	        ES	GBP	   39.51	   39.91
2017/11/18	        ES	AUD	   22.59	   22.79
2017/11/18	        ES	CAD	   23.39	   23.57
2017/11/18	        ES	CHF	   30.28	   30.48
2017/11/18	        ES	SGD	   22.11	   22.27
2017/11/18	        ES	THB	   0.897	   0.937
2017/11/18	        ES	NZD	   20.31	   20.55
2017/11/18	        ES	SEK	   3.537	   3.597
2017/11/18	        ES	ZAR	   2.082	   2.202
2017/11/18	        ES	CNY	   4.508	   4.558
2017/11/18	        ES	MXN	   1.524	   1.644
2017/11/18	      HSBC	USD	  29.796	  30.396
2017/11/18	      HSBC	EUR	34.99103	35.97518
2017/11/18	      HSBC	GBP	38.96977	40.65625
2017/11/18	      HSBC	AUD	22.38881	23.05359
2017/11/18	      HSBC	NZD	       -	       -
2017/11/18	      HSBC	HKD	 3.72601	 3.97943
2017/11/18	      HSBC	CAD	       -	       -
2017/11/18	      HSBC	SGD	       -	       -
2017/11/18	      HSBC	CHF	       -	       -
2017/11/18	      HSBC	JPY	0.2615025	0.2729564
2017/11/18	      HSBC	SEK	       -	       -
2017/11/18	      HSBC	ZAR	       -	       -
2017/11/18	      HSBC	CNY	 4.41506	 4.66073
2017/11/18	       BOT	USD	  29.745	  30.287
2017/11/18	       BOT	HKD	   3.702	   3.897
2017/11/18	       BOT	GBP	   38.79	   40.72
2017/11/18	       BOT	AUD	   22.45	   23.11
2017/11/18	       BOT	CAD	   23.24	   23.98
2017/11/18	       BOT	SGD	    21.7	   22.48
2017/11/18	       BOT	CHF	   29.67	   30.73
2017/11/18	       BOT	JPY	  0.2591	  0.2701
2017/11/18	       BOT	ZAR	       -	       -
2017/11/18	       BOT	SEK	     3.2	    3.71
2017/11/18	       BOT	NZD	   20.22	   20.85
2017/11/18	       BOT	THB	  0.8123	  0.9553
2017/11/18	       BOT	PHP	  0.5413	  0.6743
2017/11/18	       BOT	IDR	 0.00188	 0.00258
2017/11/18	       BOT	EUR	   34.79	   35.94
2017/11/18	       BOT	KRW	 0.02566	 0.02956
2017/11/18	       BOT	VND	 0.00095	 0.00145
2017/11/18	       BOT	MYR	   6.171	   7.741
2017/11/18	       BOT	CNY	   4.435	   4.597
2017/11/20	       BOT	USD	   29.74	  30.282
2017/11/20	       BOT	HKD	   3.702	   3.897
2017/11/20	       BOT	GBP	   38.78	   40.71
2017/11/20	       BOT	AUD	   22.45	   23.11
2017/11/20	       BOT	CAD	   23.18	   23.92
2017/11/20	       BOT	SGD	   21.69	   22.47
2017/11/20	       BOT	CHF	   29.72	   30.78
2017/11/20	       BOT	JPY	  0.2601	  0.2711
2017/11/20	       BOT	ZAR	       -	       -
2017/11/20	       BOT	SEK	    3.18	    3.69
2017/11/20	       BOT	NZD	   20.21	   20.84
2017/11/20	       BOT	THB	  0.8144	  0.9574
2017/11/20	       BOT	PHP	  0.5435	  0.6765
2017/11/20	       BOT	IDR	 0.00188	 0.00258
2017/11/20	       BOT	EUR	   34.67	   35.82
2017/11/20	       BOT	KRW	 0.02565	 0.02955
2017/11/20	       BOT	VND	 0.00095	 0.00145
2017/11/20	       BOT	MYR	   6.177	   7.747
2017/11/20	       BOT	CNY	   4.433	   4.595
2017/11/20	        CT	 USD	   29.86	   30.32
2017/11/20	        CT	 JPY	   .2641	   .2722
2017/11/20	        CT	 CNY	   4.356	   4.577
2017/11/20	        CT	 HKD	   3.773	   3.931
2017/11/20	        CT	 EUR	  34.898	  36.021
2017/11/20	        CT	 AUD	     nan	     nan
2017/11/20	        CT	 GBP	     nan	     nan
2017/11/20	        CT	 CAD	     nan	     nan
2017/11/20	        CT	 NZD	     nan	     nan
2017/11/20	        CT	 ZAR	     nan	     nan
2017/11/20	        CT	 SGD	     nan	     nan
2017/11/20	        CT	 CHF	     nan	     nan
2017/11/20	        CT	 SEK	     nan	     nan
2017/11/20	        CT	 THB	     nan	     nan
2017/11/20	        CT	 IDR	     nan	     nan
2017/11/20	        CT	 INR	     nan	     nan
2017/11/20	        CT	 MYR	     nan	     nan
2017/11/20	        CT	 PHP	     nan	     nan
2017/11/20	        CT	 VND	     nan	     nan
2017/11/20	        CT	 KRW	     nan	     nan
2017/11/20	      HSBC	USD	 29.7935	 30.3935
2017/11/20	      HSBC	EUR	34.93873	35.92289
2017/11/20	      HSBC	GBP	39.01737	40.70556
2017/11/20	      HSBC	AUD	 22.4396	23.10496
2017/11/20	      HSBC	NZD	       -	       -
2017/11/20	      HSBC	HKD	 3.72609	 3.97951
2017/11/20	      HSBC	CAD	       -	       -
2017/11/20	      HSBC	SGD	       -	       -
2017/11/20	      HSBC	CHF	       -	       -
2017/11/20	      HSBC	JPY	0.2628357	0.274302
2017/11/20	      HSBC	SEK	       -	       -
2017/11/20	      HSBC	ZAR	       -	       -
2017/11/20	      HSBC	CNY	   4.414	 4.65973
2017/11/20	        ES	USD	   30.04	   30.14
2017/11/20	        ES	HKD	   3.822	   3.882
2017/11/20	        ES	JPY	  0.2663	  0.2703
2017/11/20	        ES	EUR	   35.26	   35.66
2017/11/20	        ES	GBP	   39.65	   40.05
2017/11/20	        ES	AUD	   22.64	   22.84
2017/11/20	        ES	CAD	   23.45	   23.63
2017/11/20	        ES	CHF	   30.26	   30.46
2017/11/20	        ES	SGD	   22.11	   22.27
2017/11/20	        ES	THB	   0.898	   0.938
2017/11/20	        ES	NZD	   20.43	   20.67
2017/11/20	        ES	SEK	    3.53	    3.59
2017/11/20	        ES	ZAR	   2.082	   2.202
2017/11/20	        ES	CNY	   4.506	   4.556
2017/11/20	        ES	MXN	   1.526	   1.646
2017/11/21	        ES	USD	      30	    30.1
2017/11/21	        ES	HKD	   3.817	   3.877
2017/11/21	        ES	JPY	  0.2657	  0.2697
2017/11/21	        ES	EUR	   35.07	   35.47
2017/11/21	        ES	GBP	   39.63	   40.03
2017/11/21	        ES	AUD	    22.7	    22.9
2017/11/21	        ES	CAD	   23.46	   23.64
2017/11/21	        ES	CHF	   30.23	   30.43
2017/11/21	        ES	SGD	   22.12	   22.28
2017/11/21	        ES	THB	   0.897	   0.937
2017/11/21	        ES	NZD	   20.42	   20.66
2017/11/21	        ES	SEK	    3.53	    3.59
2017/11/21	        ES	ZAR	   2.086	   2.206
2017/11/21	        ES	CNY	   4.509	   4.559
2017/11/21	        ES	MXN	   1.534	   1.654
2017/11/21	        CT	 USD	 29.8250	 30.2850
2017/11/21	        CT	 JPY	  0.2633	  0.2714
2017/11/21	        CT	 CNY	  4.3580	  4.5800
2017/11/21	        CT	 HKD	  3.7690	  3.9270
2017/11/21	        CT	 EUR	 34.7130	 35.8320
2017/11/21	        CT	 AUD	     nan	     nan
2017/11/21	        CT	 GBP	     nan	     nan
2017/11/21	        CT	 CAD	     nan	     nan
2017/11/21	        CT	 NZD	     nan	     nan
2017/11/21	        CT	 ZAR	     nan	     nan
2017/11/21	        CT	 SGD	     nan	     nan
2017/11/21	        CT	 CHF	     nan	     nan
2017/11/21	        CT	 SEK	     nan	     nan
2017/11/21	        CT	 THB	     nan	     nan
2017/11/21	        CT	 IDR	     nan	     nan
2017/11/21	        CT	 INR	     nan	     nan
2017/11/21	        CT	 MYR	     nan	     nan
2017/11/21	        CT	 PHP	     nan	     nan
2017/11/21	        CT	 VND	     nan	     nan
2017/11/21	        CT	 KRW	     nan	     nan
2017/11/21	      HSBC	USD	  29.755	  30.355
2017/11/21	      HSBC	EUR	34.83566	35.81869
2017/11/21	      HSBC	GBP	39.00791	40.69477
2017/11/21	      HSBC	AUD	22.34249	23.00644
2017/11/21	      HSBC	NZD	       -	       -
2017/11/21	      HSBC	HKD	 3.72102	 3.97437
2017/11/21	      HSBC	CAD	       -	       -
2017/11/21	      HSBC	SGD	       -	       -
2017/11/21	      HSBC	CHF	       -	       -
2017/11/21	      HSBC	JPY	0.2614708	0.2729243
2017/11/21	      HSBC	SEK	       -	       -
2017/11/21	      HSBC	ZAR	       -	       -
2017/11/21	      HSBC	CNY	 4.40707	 4.65239
2017/11/21	       BOT	USD	    29.7	  30.242
2017/11/21	       BOT	HKD	   3.696	   3.891
2017/11/21	       BOT	GBP	   38.78	   40.71
2017/11/21	       BOT	AUD	   22.36	   23.02
2017/11/21	       BOT	CAD	   23.08	   23.82
2017/11/21	       BOT	SGD	   21.66	   22.44
2017/11/21	       BOT	CHF	   29.55	   30.61
2017/11/21	       BOT	JPY	  0.2587	  0.2697
2017/11/21	       BOT	ZAR	       -	       -
2017/11/21	       BOT	SEK	    3.14	    3.65
2017/11/21	       BOT	NZD	    20.1	   20.73
2017/11/21	       BOT	THB	  0.8123	  0.9553
2017/11/21	       BOT	PHP	  0.5433	  0.6763
2017/11/21	       BOT	IDR	 0.00188	 0.00258
2017/11/21	       BOT	EUR	   34.56	   35.71
2017/11/21	       BOT	KRW	 0.02569	 0.02959
2017/11/21	       BOT	VND	 0.00095	 0.00145
2017/11/21	       BOT	MYR	   6.193	   7.763
2017/11/21	       BOT	CNY	   4.425	   4.587
2017/11/22	       BOT	USD	   29.62	  30.162
2017/11/22	       BOT	HKD	   3.686	   3.881
2017/11/22	       BOT	GBP	   38.64	   40.57
2017/11/22	       BOT	AUD	   22.39	   23.05
2017/11/22	       BOT	CAD	    23.1	   23.84
2017/11/22	       BOT	SGD	   21.62	    22.4
2017/11/22	       BOT	CHF	   29.56	   30.62
2017/11/22	       BOT	JPY	  0.2586	  0.2696
2017/11/22	       BOT	ZAR	       -	       -
2017/11/22	       BOT	SEK	    3.17	    3.68
2017/11/22	       BOT	NZD	   20.14	   20.77
2017/11/22	       BOT	THB	  0.8113	  0.9543
2017/11/22	       BOT	PHP	  0.5427	  0.6757
2017/11/22	       BOT	IDR	 0.00188	 0.00258
2017/11/22	       BOT	EUR	   34.48	   35.63
2017/11/22	       BOT	KRW	 0.02573	 0.02963
2017/11/22	       BOT	VND	 0.00095	 0.00145
2017/11/22	       BOT	MYR	   6.198	   7.768
2017/11/22	       BOT	CNY	   4.421	   4.583
2017/11/22	      HSBC	USD	  29.682	  30.282
2017/11/22	      HSBC	EUR	34.69993	35.68209
2017/11/22	      HSBC	GBP	38.88144	40.56859
2017/11/22	      HSBC	AUD	22.37212	23.03757
2017/11/22	      HSBC	NZD	       -	       -
2017/11/22	      HSBC	HKD	 3.71159	 3.96478
2017/11/22	      HSBC	CAD	       -	       -
2017/11/22	      HSBC	SGD	       -	       -
2017/11/22	      HSBC	CHF	       -	       -
2017/11/22	      HSBC	JPY	0.2611796	0.2726221
2017/11/22	      HSBC	SEK	       -	       -
2017/11/22	      HSBC	ZAR	       -	       -
2017/11/22	      HSBC	CNY	 4.39884	 4.64448
2017/11/22	        ES	USD	   29.92	   30.02
2017/11/22	        ES	HKD	   3.807	   3.867
2017/11/22	        ES	JPY	  0.2649	  0.2689
2017/11/22	        ES	EUR	   34.98	   35.38
2017/11/22	        ES	GBP	   39.52	   39.92
2017/11/22	        ES	AUD	   22.58	   22.78
2017/11/22	        ES	CAD	   23.38	   23.56
2017/11/22	        ES	CHF	   30.14	   30.34
2017/11/22	        ES	SGD	   22.04	    22.2
